2026-08-09 20:02:35,556 | INFO | TEST | Logging system working
2026-08-09 22:29:31,126 | INFO | langchain_utils.retriever | Retrieved chunk 1 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,126 | INFO | langchain_utils.retriever | Retrieved chunk 2 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,126 | INFO | langchain_utils.retriever | Retrieved chunk 3 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,126 | INFO | langchain_utils.retriever | Retrieved chunk 4 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,126 | INFO | langchain_utils.retriever | Retrieved chunk 5 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,127 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 22:29:31,127 | INFO | langchain_utils.retriever | Query: Tell me about RetailSphere
2026-08-09 22:29:31,621 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 22:29:31,631 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 22:29:31,631 | INFO | langchain_utils.retriever | Retrieved chunk 1 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,631 | INFO | langchain_utils.retriever | Retrieved chunk 2 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,631 | INFO | langchain_utils.retriever | Retrieved chunk 3 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,631 | INFO | langchain_utils.retriever | Retrieved chunk 4 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,632 | INFO | langchain_utils.retriever | Retrieved chunk 5 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:31,635 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 22:29:31,635 | INFO | langchain_utils.retriever | Query: How many records did RetailSphere process?
2026-08-09 22:29:32,093 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 22:29:32,112 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 22:29:32,113 | INFO | langchain_utils.retriever | Retrieved chunk 1 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,113 | INFO | langchain_utils.retriever | Retrieved chunk 2 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,113 | INFO | langchain_utils.retriever | Retrieved chunk 3 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,113 | INFO | langchain_utils.retriever | Retrieved chunk 4 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,113 | INFO | langchain_utils.retriever | Retrieved chunk 5 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,114 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 22:29:32,114 | INFO | langchain_utils.retriever | Query: What database architecture did RetailSphere use?
2026-08-09 22:29:32,625 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 22:29:32,631 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 22:29:32,631 | INFO | langchain_utils.retriever | Retrieved chunk 1 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,631 | INFO | langchain_utils.retriever | Retrieved chunk 2 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,631 | INFO | langchain_utils.retriever | Retrieved chunk 3 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,632 | INFO | langchain_utils.retriever | Retrieved chunk 4 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,632 | INFO | langchain_utils.retriever | Retrieved chunk 5 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:32,632 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 22:29:32,633 | INFO | langchain_utils.retriever | Query: Tell me about JourneyStory
2026-08-09 22:29:33,293 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 22:29:33,302 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 22:29:33,302 | INFO | langchain_utils.retriever | Retrieved chunk 1 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,302 | INFO | langchain_utils.retriever | Retrieved chunk 2 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,303 | INFO | langchain_utils.retriever | Retrieved chunk 3 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,303 | INFO | langchain_utils.retriever | Retrieved chunk 4 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,303 | INFO | langchain_utils.retriever | Retrieved chunk 5 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,304 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 22:29:33,304 | INFO | langchain_utils.retriever | Query: What technologies were used in JourneyStory?
2026-08-09 22:29:33,793 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 22:29:33,801 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 22:29:33,801 | INFO | langchain_utils.retriever | Retrieved chunk 1 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,801 | INFO | langchain_utils.retriever | Retrieved chunk 2 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,802 | INFO | langchain_utils.retriever | Retrieved chunk 3 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,802 | INFO | langchain_utils.retriever | Retrieved chunk 4 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,802 | INFO | langchain_utils.retriever | Retrieved chunk 5 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:33,803 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 22:29:33,803 | INFO | langchain_utils.retriever | Query: What is Kumud's current CGPA?
2026-08-09 22:29:34,319 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 22:29:34,334 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 22:29:34,335 | INFO | langchain_utils.retriever | Retrieved chunk 1 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:34,335 | INFO | langchain_utils.retriever | Retrieved chunk 2 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:34,336 | INFO | langchain_utils.retriever | Retrieved chunk 3 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:34,336 | INFO | langchain_utils.retriever | Retrieved chunk 4 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 22:29:34,336 | INFO | langchain_utils.retriever | Retrieved chunk 5 from source: Kumud_Salunke_Resume_nagarro.pdf
2026-08-09 23:09:32,958 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:09:33,035 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:09:33,041 | INFO | langchain_utils.retriever | Vector database contains 0 chunks.
2026-08-09 23:09:33,041 | WARNING | langchain_utils.retriever | Vector database is empty. Please run document ingestion first.
2026-08-09 23:13:00,252 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:13:00,408 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:13:00,503 | INFO | langchain_utils.retriever | Vector database contains 7 chunks.
2026-08-09 23:13:00,503 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:13:00,504 | INFO | langchain_utils.retriever | Query: What are Kumud skills?
2026-08-09 23:13:00,505 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:13:01,662 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:13:01,701 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:13:01,702 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:13:01,702 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:13:01,702 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:13:01,702 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:13:01,703 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:21:14,658 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:21:14,783 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:21:14,879 | INFO | langchain_utils.retriever | Vector database contains 7 chunks.
2026-08-09 23:21:14,913 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:21:14,913 | INFO | langchain_utils.retriever | Query: What are Kumud skills?
2026-08-09 23:21:14,913 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:21:15,673 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:21:15,714 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:21:15,714 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:21:15,714 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:21:15,714 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:21:15,714 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:21:15,714 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:21:15,715 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:21:17,091 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:22:55,504 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:22:55,549 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:22:55,634 | INFO | langchain_utils.retriever | Vector database contains 7 chunks.
2026-08-09 23:22:55,682 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:22:59,449 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:22:59,453 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:22:59,453 | INFO | langchain_utils.retriever | Query: What are the professional skills and qualifications of Kumud?
2026-08-09 23:22:59,454 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:23:00,006 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:23:00,046 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:23:00,046 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:23:00,047 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:23:00,047 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:23:00,047 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:23:00,047 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:23:00,963 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:23:04,014 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:24:45,329 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:24:45,347 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:24:45,406 | INFO | langchain_utils.retriever | Vector database contains 7 chunks.
2026-08-09 23:24:45,415 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:24:46,281 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:24:46,286 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:24:46,286 | INFO | langchain_utils.retriever | Query: Summarize the resume of Kumud
2026-08-09 23:24:46,286 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:24:46,845 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:24:46,876 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:24:46,876 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:24:46,876 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:24:46,876 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:24:46,876 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:24:46,877 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=Unknown chunk
2026-08-09 23:24:47,476 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:24:49,607 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:32:55,958 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:32:56,135 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:32:56,222 | INFO | langchain_utils.retriever | Vector database contains 7 chunks.
2026-08-09 23:32:56,223 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:32:56,223 | INFO | langchain_utils.retriever | Query: What are Kumud skills?
2026-08-09 23:32:56,224 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:32:56,821 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:32:56,866 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:32:56,867 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:32:56,868 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:32:56,868 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:32:56,869 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:32:56,869 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:34:47,049 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:34:47,090 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:34:47,176 | INFO | langchain_utils.retriever | Vector database contains 7 chunks.
2026-08-09 23:34:47,214 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:34:47,919 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:34:47,924 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:34:47,924 | INFO | langchain_utils.retriever | Query: What are the professional skills and qualifications of Kumud?
2026-08-09 23:34:47,925 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:34:48,459 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:34:48,495 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:34:48,495 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:34:48,495 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:34:48,496 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:34:48,496 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:34:48,496 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:34:49,613 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:34:50,878 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:04,446 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:39:04,502 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:39:04,556 | INFO | langchain_utils.retriever | Vector database contains 7 chunks.
2026-08-09 23:39:04,556 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:04,557 | INFO | langchain_utils.retriever | Query: Tell me about AURIS
2026-08-09 23:39:04,557 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:05,278 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:05,388 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:05,388 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:05,389 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:05,389 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:05,389 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:05,389 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:05,390 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:05,390 | INFO | langchain_utils.retriever | Query: What technologies did I use for AURIS?
2026-08-09 23:39:05,390 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:05,872 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:05,893 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:05,894 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:05,895 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:05,895 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:05,895 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:05,896 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:05,898 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:05,899 | INFO | langchain_utils.retriever | Query: What are the features of AURIS?
2026-08-09 23:39:05,899 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:06,373 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:06,386 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:06,386 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:06,386 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:06,386 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:06,386 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:06,386 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:06,387 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:06,387 | INFO | langchain_utils.retriever | Query: Tell me about RetailSphere
2026-08-09 23:39:06,387 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:06,876 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:06,901 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:06,902 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:06,902 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
